Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"response = sendRequest(findTestObject(""01_API/01_User/SC002_Login/TCC003_Login (With invalid method)""))",,,,2022-07-02 20:31:58,2022-07-02 20:31:59,0.554s,PASSED
"verifyResponseStatusCode(response, response_405, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:31:59,2022-07-02 20:31:59,0.005s,PASSED
"verifyElementPropertyValue(response, ""error"", method_now_allowed)",,,,2022-07-02 20:31:59,2022-07-02 20:31:59,0.030s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC002_Login/TCC002_Login (With empty body value),,,,2022-07-02 20:31:59,2022-07-02 20:32:00,0.610s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC002_Login/TCC002_Login (With empty body value)""))",,,,2022-07-02 20:31:59,2022-07-02 20:32:00,0.335s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:32:00,2022-07-02 20:32:00,0.003s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC002_Login/TCC001_Login (With valid body value),,,,2022-07-02 20:32:00,2022-07-02 20:32:01,1.492s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC002_Login/TCC001_Login (With valid body value)""))",,,,2022-07-02 20:32:00,2022-07-02 20:32:01,1.062s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:32:01,2022-07-02 20:32:01,0.006s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-02 20:32:01,2022-07-02 20:32:01,0.033s,PASSED
