Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"response = sendRequest(findTestObject(""01_API/01_User/SC005_Get User Class By User Id/TC003_Get User Class by User Id (With valid id and will_end class)""))",,,,2022-07-16 01:13:07,2022-07-16 01:13:09,1.494s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:09,2022-07-16 01:13:09,0.012s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-16 01:13:09,2022-07-16 01:13:09,0.029s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC005_Get User Class By User Id/TCC004_Get User Class by User Id (With invalid token),,,,2022-07-16 01:13:09,2022-07-16 01:13:10,1.526s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC005_Get User Class By User Id/TC004_Get User Class by User Id (With invalid token)""))",,,,2022-07-16 01:13:09,2022-07-16 01:13:10,1.110s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:10,2022-07-16 01:13:10,0.003s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-16 01:13:10,2022-07-16 01:13:10,0.025s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC006_Get All Class/TC001_Get All Class (With valid input),,,,2022-07-16 01:13:10,2022-07-16 01:13:27,16.383s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC006_Get All Class/TC001_Get All Class (With valid input)""))",,,,2022-07-16 01:13:10,2022-07-16 01:13:26,16.060s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:26,2022-07-16 01:13:26,0.005s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-16 01:13:26,2022-07-16 01:13:27,0.029s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC006_Get All Class/TC002_Get All Class (invalid token),,,,2022-07-16 01:13:27,2022-07-16 01:13:27,0.671s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC006_Get All Class/TC002_Get All Class (invalid token)""))",,,,2022-07-16 01:13:27,2022-07-16 01:13:27,0.347s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:27,2022-07-16 01:13:27,0.002s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-16 01:13:27,2022-07-16 01:13:27,0.019s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC007_Create A Class/TC001_Create A Class (With valid input),,,,2022-07-16 01:13:27,2022-07-16 01:13:30,2.532s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC007_Create A Class/TC001_Create A Class (With valid input)""))",,,,2022-07-16 01:13:28,2022-07-16 01:13:30,2.178s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:30,2022-07-16 01:13:30,0.007s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-16 01:13:30,2022-07-16 01:13:30,0.024s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC007_Create A Class/TC002_Create A Class (With empty field),,,,2022-07-16 01:13:30,2022-07-16 01:13:32,2.279s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC007_Create A Class/TC002_Create A Class (With empty field)""))",,,,2022-07-16 01:13:30,2022-07-16 01:13:32,1.828s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:32,2022-07-16 01:13:32,0.010s,PASSED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-07-16 01:13:32,2022-07-16 01:13:32,0.033s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC007_Create A Class/TC003_Create A Class (With invalid token),,,,2022-07-16 01:13:32,2022-07-16 01:13:33,0.915s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC007_Create A Class/TC003_Create A Class (With invalid token)""))",,,,2022-07-16 01:13:32,2022-07-16 01:13:33,0.582s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:33,2022-07-16 01:13:33,0.004s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-16 01:13:33,2022-07-16 01:13:33,0.028s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC008_Get Class By Id/TC001_Get Class By Id (With valid id),,,,2022-07-16 01:13:33,2022-07-16 01:13:35,1.914s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC008_Get Class By Id/TC001_Get Class By Id (With valid id)""))",,,,2022-07-16 01:13:33,2022-07-16 01:13:35,1.599s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:35,2022-07-16 01:13:35,0.003s,PASSED
