Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"response = sendRequest(findTestObject(""01_API/02_Class/SC012_Get All Class by Page and Size/TC001_Get All Class by Page and Size""))",,,,2022-06-30 13:18:04,2022-06-30 13:18:07,2.773s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-06-30 13:18:07,2022-06-30 13:18:07,0.016s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-06-30 13:18:07,2022-06-30 13:18:07,0.047s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC010_Delete Class By Id/TC003_Delete Class By Id (With invalid token),,,,2022-06-30 13:18:07,2022-06-30 13:18:08,0.974s,FAILED
"response = sendRequest(findTestObject(""01_API/02_Class/SC010_Delete Class By Id/TC003_Delete Class By Id (With invalid token)""))",,,,2022-06-30 13:18:08,2022-06-30 13:18:08,0.530s,PASSED
"verifyResponseStatusCode(response, response_403, CONTINUE_ON_FAILURE)",,,,2022-06-30 13:18:08,2022-06-30 13:18:08,0.014s,FAILED
"verifyElementPropertyValue(response, ""error"", ""Forbidden"")",,,,2022-06-30 13:18:08,2022-06-30 13:18:08,0.047s,FAILED
,,,,,,,
Test Cases/01_API/02_Class/SC010_Delete Class By Id/TC002_Delete Class By Id (With invalid id),,,,2022-06-30 13:18:08,2022-06-30 13:18:10,1.406s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC010_Delete Class By Id/TC002_Delete Class By Id (With invalid id)""))",,,,2022-06-30 13:18:09,2022-06-30 13:18:10,0.985s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-06-30 13:18:10,2022-06-30 13:18:10,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-06-30 13:18:10,2022-06-30 13:18:10,0.047s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC010_Delete Class By Id/TC001_Delete Class By Id (With valid id),,,,2022-06-30 13:18:10,2022-06-30 13:18:13,3.178s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC010_Delete Class By Id/TC001_Delete Class By Id (With valid id)""))",,,,2022-06-30 13:18:10,2022-06-30 13:18:11,1.326s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-06-30 13:18:11,2022-06-30 13:18:11,0.016s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-06-30 13:18:11,2022-06-30 13:18:11,0.047s,PASSED
"response2 = sendRequest(findTestObject(""01_API/02_Class/SC008_Get Class By Id/TC001_Get Class By Id (With valid id)""))",,,,2022-06-30 13:18:11,2022-06-30 13:18:13,1.329s,PASSED
"verifyElementPropertyValue(response, ""data.isDeleted"", ""true"")",,,,2022-06-30 13:18:13,2022-06-30 13:18:13,0.062s,PASSED
